Easting,Northing,Lat,Long,Severity_of_casualty,Casualty_Class,Sex,Age,Date,Day,Hour,Local_authority,Vehicle_type,Pedestrian_Locality
529820,175520,51.46377245,-0.13256596,Serious,Driver_or_rider,Male,39,07/06/2014,Saturday,11,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
530040,171720,51.42957173,-0.130795471,Serious,Pedestrian,Male,19,12/06/2014,Thursday,19,Lambeth,Car,"In_carriageway,_crossing_elsewhere"
531050,177380,51.4802046,-0.114181004,Serious,Driver_or_rider,Male,40,11/06/2014,Wednesday,8,Lambeth,Pedal_cycle,Not_a_pedestrian
530710,176120,51.46895988,-0.119539797,Serious,Pedestrian,Male,55,17/06/2014,Tuesday,21,Lambeth,Pedal_cycle,"In_carriageway,_crossing_elsewhere"
531170,180220,51.5056992,-0.111399297,Serious,Driver_or_rider,Male,42,18/06/2014,Wednesday,8,Lambeth,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
530180,170890,51.4220805,-0.129087369,Serious,Pedestrian,Male,51,21/06/2014,Saturday,22,Lambeth,Motorcycle_over_500cc,Unknown_or_other
531170,180220,51.5056992,-0.111399297,Serious,Driver_or_rider,Male,55,17/06/2014,Tuesday,9,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
531190,177180,51.47837484,-0.112240234,Serious,Driver_or_rider,Male,33,12/07/2014,Saturday,23,Lambeth,Motorcycle_50cc_and_under,Not_a_pedestrian
530720,176120,51.46895757,-0.119395909,Serious,Driver_or_rider,Male,35,08/07/2014,Tuesday,7,Lambeth,Motorcycle_over_500cc,Not_a_pedestrian
531330,173450,51.44482157,-0.1116092,Serious,Driver_or_rider,Male,40,04/08/2014,Monday,21,Lambeth,Pedal_cycle,Not_a_pedestrian
532320,176240,51.46966438,-0.096329316,Serious,Driver_or_rider,Male,44,07/08/2014,Thursday,18,Lambeth,Pedal_cycle,Not_a_pedestrian
531160,176710,51.47415803,-0.112846201,Serious,Passenger,Male,unknown,26/07/2014,Saturday,16,Lambeth,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
532000,175530,51.46335846,-0.101198578,Serious,Driver_or_rider,Male,21,14/08/2014,Thursday,15,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
531400,178570,51.49081768,-0.108701393,Serious,Driver_or_rider,Male,29,18/08/2014,Monday,7,Lambeth,Pedal_cycle,Not_a_pedestrian
531470,173200,51.44254239,-0.109688631,Serious,Pedestrian,Male,33,11/08/2014,Monday,11,Lambeth,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
531200,175600,51.46417344,-0.112682072,Serious,Pedestrian,Male,40,23/08/2014,Saturday,0,Lambeth,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
531420,175720,51.46520085,-0.109472354,Serious,Pedestrian,Female,92,10/09/2014,Wednesday,14,Lambeth,Car,"In_carriageway,_crossing_elsewhere"
529460,173970,51.44992511,-0.138311948,Serious,Driver_or_rider,Male,43,18/09/2014,Thursday,10,Lambeth,Motorcycle_over_500cc,Not_a_pedestrian
531400,172070,51.43240347,-0.111114172,Serious,Pedestrian,Male,15,15/09/2014,Monday,15,Lambeth,Car,"In_carriageway,_crossing_elsewhere"
530420,173030,51.44125722,-0.124850588,Serious,Driver_or_rider,Male,44,15/09/2014,Monday,23,Lambeth,Motorcycle_over_500cc,Not_a_pedestrian
529450,175300,51.46188,-0.137969709,Serious,Pedestrian,Male,30,16/09/2014,Tuesday,10,Lambeth,Motorcycle_over_500cc,Crossing_on_pedestrian_crossing_facility
530440,173460,51.445117,-0.124404683,Serious,Driver_or_rider,Male,42,18/09/2014,Thursday,22,Lambeth,Motorcycle_over_500cc,Not_a_pedestrian
530870,174920,51.45813872,-0.117681247,Serious,Driver_or_rider,Male,unknown,23/09/2014,Tuesday,21,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
530860,180390,51.50729875,-0.115800357,Serious,Driver_or_rider,Male,24,15/09/2014,Monday,20,Lambeth,Motorcycle_over_500cc,Not_a_pedestrian
531780,173230,51.44274,-0.105219599,Serious,Driver_or_rider,Female,61,01/10/2014,Wednesday,8,Lambeth,Pedal_cycle,Not_a_pedestrian
532540,172610,51.43699095,-0.094522523,Serious,Driver_or_rider,Male,22,09/10/2014,Thursday,19,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
531180,177100,51.47765822,-0.112413812,Serious,Driver_or_rider,Female,24,11/10/2014,Saturday,23,Lambeth,Pedal_cycle,Not_a_pedestrian
531040,175380,51.46223338,-0.115065473,Serious,Driver_or_rider,Male,48,10/10/2014,Friday,17,Lambeth,Pedal_cycle,Not_a_pedestrian
530760,179650,51.50067164,-0.117514676,Serious,Pedestrian,Male,34,10/10/2014,Friday,22,Lambeth,Car,"In_carriageway,_not_crossing"
531230,178600,51.49112672,-0.111137513,Serious,Driver_or_rider,Female,29,19/10/2014,Sunday,16,Lambeth,Pedal_cycle,Not_a_pedestrian
531460,177390,51.48019943,-0.108276432,Serious,Driver_or_rider,Male,30,13/10/2014,Monday,7,Lambeth,Motorcycle_over_500cc,Not_a_pedestrian
529470,175310,51.4619653,-0.137678317,Serious,Driver_or_rider,Male,43,01/10/2014,Wednesday,14,Lambeth,Pedal_cycle,Not_a_pedestrian
530840,178460,51.48995886,-0.116803724,Serious,Driver_or_rider,Female,30,26/10/2014,Sunday,15,Lambeth,Motorcycle_50cc_and_under,Not_a_pedestrian
532690,175990,51.4673311,-0.09109928,Serious,Driver_or_rider,Female,31,27/10/2014,Monday,19,Southwark,Pedal_cycle,Not_a_pedestrian
529710,171780,51.4301865,-0.135517752,Serious,Driver_or_rider,Male,24,06/11/2014,Thursday,21,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
531710,172950,51.44023995,-0.106330297,Serious,Driver_or_rider,Male,27,23/10/2014,Thursday,15,Lambeth,Pedal_cycle,Not_a_pedestrian
530860,179640,51.50055865,-0.116078504,Serious,Pedestrian,Male,31,08/11/2014,Saturday,20,Lambeth,Car,Crossing_on_pedestrian_crossing_facility
531870,172280,51.43418157,-0.104278858,Serious,Driver_or_rider,Male,17,19/11/2014,Wednesday,12,Lambeth,Pedal_cycle,Not_a_pedestrian
533700,170750,51.42000322,-0.078545017,Serious,Driver_or_rider,Male,unknown,06/12/2014,Saturday,21,Bromley,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
529220,175760,51.46606647,-0.141110816,Serious,Driver_or_rider,Male,40,07/12/2014,Sunday,14,Lambeth,Pedal_cycle,Not_a_pedestrian
531030,180150,51.50510257,-0.113441343,Serious,Driver_or_rider,Male,unknown,01/12/2014,Monday,13,Lambeth,Pedal_cycle,Not_a_pedestrian
530940,177220,51.47879217,-0.115823381,Serious,Driver_or_rider,Male,30,04/12/2014,Thursday,8,Lambeth,Pedal_cycle,Not_a_pedestrian
530020,171620,51.42867763,-0.131119659,Serious,Driver_or_rider,Male,31,06/11/2014,Thursday,22,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
531390,180360,51.50690629,-0.108179092,Serious,Driver_or_rider,Male,17,04/12/2014,Thursday,4,Southwark,Motorcycle_50cc_and_under,Not_a_pedestrian
531110,179460,51.49888316,-0.112545683,Serious,Driver_or_rider,Male,33,17/12/2014,Wednesday,9,Lambeth,Pedal_cycle,Not_a_pedestrian
531210,177270,51.47917901,-0.111919023,Serious,Driver_or_rider,Male,34,23/12/2014,Tuesday,6,Lambeth,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
530180,172090,51.43286474,-0.128646965,Serious,Pedestrian,Male,54,16/12/2014,Tuesday,10,Lambeth,Car,"In_carriageway,_crossing_elsewhere"
531670,172790,51.43881135,-0.106964925,Serious,Driver_or_rider,Male,42,05/12/2014,Friday,5,Lambeth,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
532050,171800,51.42982599,-0.101869673,Serious,Driver_or_rider,Male,23,28/12/2014,Sunday,5,Lambeth,Car,Not_a_pedestrian
533030,177570,51.48145029,-0.085613123,Serious,Driver_or_rider,Female,24,16/01/2014,Thursday,19,Southwark,Pedal_cycle,Not_a_pedestrian
532470,178970,51.49416292,-0.093148176,Serious,Pedestrian,Male,15,16/02/2014,Sunday,21,Southwark,Car,"In_carriageway,_crossing_elsewhere"
531990,179520,51.49921777,-0.099852894,Serious,Driver_or_rider,Male,35,17/02/2014,Monday,17,Southwark,Motorcycle_over_500cc,Not_a_pedestrian
531730,179330,51.49757088,-0.103667345,Serious,Pedestrian,Female,83,19/02/2014,Wednesday,10,Southwark,Pedal_cycle,"In_carriageway,_crossing_elsewhere"
531660,180380,51.50702325,-0.10428345,Serious,Pedestrian,Male,29,01/03/2014,Saturday,1,Southwark,Van/Goods_3.5_tonnes_mgw_or_under,"In_carriageway,_crossing_elsewhere"
533180,175750,51.46505925,-0.084139567,Serious,Passenger,Female,70,09/03/2014,Sunday,20,Southwark,Car,Not_a_pedestrian
532270,180210,51.50535321,-0.095562794,Serious,Driver_or_rider,Male,40,19/02/2014,Wednesday,7,Southwark,Pedal_cycle,Not_a_pedestrian
535720,174600,51.45412154,-0.048038022,Serious,Pedestrian,Female,82,24/03/2014,Monday,15,Southwark,Car,"In_carriageway,_crossing_elsewhere"
534130,176710,51.47346215,-0.070107945,Serious,Pedestrian,Male,40,01/01/2014,Wednesday,6,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Crossing_on_pedestrian_crossing_facility
533310,171340,51.4253972,-0.083928745,Serious,Driver_or_rider,Male,51,08/01/2014,Wednesday,8,Lambeth,Pedal_cycle,Not_a_pedestrian
532780,179320,51.49723561,-0.088553619,Serious,Driver_or_rider,Male,21,15/01/2014,Wednesday,23,Southwark,Pedal_cycle,Not_a_pedestrian
534280,179230,51.49607271,-0.066991816,Serious,Pedestrian,Female,5,14/03/2014,Friday,15,Southwark,Van/Goods_3.5_tonnes_mgw_or_under,"In_carriageway,_crossing_elsewhere"
532780,179230,51.49642681,-0.088587471,Serious,Driver_or_rider,Male,43,29/03/2014,Saturday,12,Southwark,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
532960,178390,51.48883578,-0.086312154,Serious,Driver_or_rider,Male,37,28/01/2014,Tuesday,9,Southwark,Pedal_cycle,Not_a_pedestrian
535270,178680,51.49089426,-0.052949704,Serious,Driver_or_rider,Male,18,13/01/2014,Monday,20,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
534510,176780,51.47400102,-0.064613306,Serious,Driver_or_rider,Male,28,04/04/2014,Friday,3,Southwark,Motorcycle_over_500cc,Not_a_pedestrian
533830,175030,51.45843559,-0.075060258,Serious,Pedestrian,Male,90,28/01/2014,Tuesday,16,Southwark,Car,"In_carriageway,_crossing_elsewhere"
533000,177840,51.48388374,-0.085943323,Serious,Pedestrian,Female,25,16/04/2014,Wednesday,19,Southwark,Car,Crossing_elsewhere_within_50m._of_ped_crossing
533700,171640,51.42800139,-0.078209554,Serious,Driver_or_rider,Male,30,16/04/2014,Wednesday,14,Southwark,Pedal_cycle,Not_a_pedestrian
534400,175560,51.4630635,-0.066659639,Serious,Pedestrian,Female,78,27/04/2014,Sunday,20,Southwark,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
532460,177280,51.47897782,-0.093925447,Serious,Driver_or_rider,Female,31,03/05/2014,Saturday,3,Southwark,Pedal_cycle,Not_a_pedestrian
533160,178800,51.49247326,-0.083278687,Serious,Pedestrian,Male,38,11/05/2014,Sunday,16,Southwark,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
533430,176720,51.47371746,-0.080176951,Serious,Pedestrian,Female,57,16/05/2014,Friday,21,Southwark,Car,"In_carriageway,_crossing_elsewhere"
531970,177550,51.48151866,-0.100876686,Serious,Driver_or_rider,Male,28,02/05/2014,Friday,16,Southwark,Pedal_cycle,Not_a_pedestrian
533050,177430,51.48018746,-0.085377958,Serious,Driver_or_rider,Male,30,20/05/2014,Tuesday,7,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
535270,176100,51.46770903,-0.053937231,Serious,Driver_or_rider,Male,37,16/05/2014,Friday,16,Southwark,Pedal_cycle,Not_a_pedestrian
531730,178530,51.4903815,-0.103965752,Serious,Driver_or_rider,Male,36,27/05/2014,Tuesday,16,Southwark,Pedal_cycle,Not_a_pedestrian
534410,175870,51.46584698,-0.066398026,Serious,Pedestrian,Female,27,27/05/2014,Tuesday,1,Southwark,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
533530,178420,51.48897115,-0.078095843,Serious,Driver_or_rider,Male,56,05/06/2014,Thursday,16,Southwark,Pedal_cycle,Not_a_pedestrian
534370,173380,51.44347976,-0.067918485,Serious,Driver_or_rider,Male,60,15/05/2014,Thursday,17,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
531680,179410,51.49830146,-0.104357387,Serious,Pedestrian,Male,40,22/04/2014,Tuesday,0,Southwark,Bus_or_coach_(17_or_more_pass_seats),Crossing_on_pedestrian_crossing_facility
532610,176750,51.47417976,-0.091965406,Serious,Driver_or_rider,Female,33,23/06/2014,Monday,15,Southwark,Pedal_cycle,Not_a_pedestrian
534900,178140,51.4861299,-0.05848222,Serious,Driver_or_rider,Male,21,07/05/2014,Wednesday,14,Southwark,Pedal_cycle,Not_a_pedestrian
534560,176240,51.46913638,-0.064099241,Serious,Pedestrian,Female,52,30/05/2014,Friday,16,Southwark,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
531910,179140,51.49582147,-0.101146756,Serious,Driver_or_rider,Female,32,10/06/2014,Tuesday,18,Southwark,Pedal_cycle,Not_a_pedestrian
532480,179680,51.50054113,-0.092737749,Serious,Driver_or_rider,Female,34,03/07/2014,Thursday,0,Southwark,Pedal_cycle,Not_a_pedestrian
533820,177880,51.48404988,-0.074125928,Serious,Driver_or_rider,Female,32,24/06/2014,Tuesday,19,Southwark,Pedal_cycle,Not_a_pedestrian
531600,178290,51.48825493,-0.105926551,Serious,Driver_or_rider,Male,43,13/07/2014,Sunday,19,Lambeth,Pedal_cycle,Not_a_pedestrian
532660,178680,51.49151229,-0.090521737,Serious,Driver_or_rider,Male,36,24/07/2014,Thursday,18,Southwark,Pedal_cycle,Not_a_pedestrian
531650,180010,51.50370048,-0.104565506,Serious,Driver_or_rider,Female,28,03/07/2014,Thursday,7,Southwark,Pedal_cycle,Not_a_pedestrian
534630,179490,51.49832598,-0.061853731,Serious,Pedestrian,Female,39,15/07/2014,Tuesday,13,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),"In_carriageway,_crossing_elsewhere"
532420,180140,51.50468905,-0.093429053,Serious,Driver_or_rider,Female,28,09/07/2014,Wednesday,16,Southwark,Pedal_cycle,Not_a_pedestrian
534370,173370,51.4433899,-0.067922278,Serious,Driver_or_rider,Male,43,23/07/2014,Wednesday,8,Southwark,Pedal_cycle,Not_a_pedestrian
532200,179520,51.49916874,-0.096829277,Serious,Driver_or_rider,Female,55,29/07/2014,Tuesday,17,Southwark,Motorcycle_over_500cc,Not_a_pedestrian
532620,176130,51.46860565,-0.092053956,Serious,Pedestrian,Male,43,13/08/2014,Wednesday,19,Southwark,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
535820,178800,51.49184083,-0.044986232,Serious,Driver_or_rider,Male,30,30/05/2014,Friday,23,Southwark,Pedal_cycle,Not_a_pedestrian
535320,177240,51.47794172,-0.052781608,Serious,Driver_or_rider,Male,85,11/09/2014,Thursday,21,Southwark,Car,Not_a_pedestrian
533020,173070,51.44101241,-0.087448256,Serious,Driver_or_rider,Male,55,05/09/2014,Friday,11,Southwark,Car,Not_a_pedestrian
533020,173070,51.44101241,-0.087448256,Serious,Passenger,Female,41,05/09/2014,Friday,11,Southwark,Car,Not_a_pedestrian
536340,180270,51.50492571,-0.036932747,Serious,Pedestrian,Male,18,20/09/2014,Saturday,3,Southwark,Car,"In_carriageway,_crossing_elsewhere"
532510,179900,51.50251118,-0.092223189,Serious,Pedestrian,Female,30,18/10/2014,Saturday,0,Southwark,Car,"In_carriageway,_crossing_elsewhere"
534310,176170,51.4685667,-0.067722859,Serious,Driver_or_rider,Male,33,29/10/2014,Wednesday,20,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
533900,175320,51.46102518,-0.073943608,Serious,Driver_or_rider,Male,unknown,19/10/2014,Sunday,22,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
534360,176240,51.46918389,-0.066976874,Serious,Driver_or_rider,Male,26,14/11/2014,Friday,7,Southwark,Pedal_cycle,Not_a_pedestrian
531800,177180,51.47823319,-0.103461284,Serious,Driver_or_rider,Female,40,31/10/2014,Friday,7,Lambeth,Pedal_cycle,Not_a_pedestrian
535650,180120,51.50374369,-0.0469261,Serious,Passenger,Male,19,09/11/2014,Sunday,22,Southwark,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
535650,180120,51.50374369,-0.0469261,Serious,Pedestrian,Female,33,09/11/2014,Sunday,22,Southwark,Motorcycle_over_125cc_and_up_to_500cc,"In_carriageway,_crossing_elsewhere"
531510,178000,51.4856697,-0.107330006,Serious,Driver_or_rider,Male,47,20/10/2014,Monday,14,Southwark,Pedal_cycle,Not_a_pedestrian
534850,174400,51.45253205,-0.060627723,Serious,Pedestrian,Male,14,09/10/2014,Thursday,7,Southwark,Car,"In_carriageway,_crossing_elsewhere"
535210,178660,51.49072888,-0.053821074,Serious,Pedestrian,Male,14,21/09/2014,Sunday,9,Southwark,Car,Crossing_on_pedestrian_crossing_facility
533440,179980,51.50301145,-0.078801782,Serious,Passenger,Female,37,11/12/2014,Thursday,12,Southwark,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
535110,175960,51.46648913,-0.056292717,Serious,Pedestrian,Male,18,23/12/2014,Tuesday,22,Southwark,Car,"In_carriageway,_crossing_elsewhere"
532370,178960,51.49409645,-0.094591581,Serious,Pedestrian,Male,25,10/12/2014,Wednesday,12,Southwark,M/cycle_over_50_and_up_to_125cc_(from_1999),Crossing_elsewhere_within_50m._of_ped_crossing
531590,179440,51.49859199,-0.10564202,Serious,Driver_or_rider,Male,26,18/11/2014,Tuesday,14,Southwark,Pedal_cycle,Not_a_pedestrian
537160,176950,51.47489267,-0.026414991,Serious,Passenger,Female,36,05/02/2014,Wednesday,20,Lewisham,Car,Not_a_pedestrian
539090,175180,51.45851646,0.000660662,Serious,Driver_or_rider,Male,44,05/02/2014,Wednesday,7,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
535850,178610,51.4901262,-0.04462748,Serious,Driver_or_rider,Male,24,03/02/2014,Monday,7,Lewisham,Pedal_cycle,Not_a_pedestrian
537880,174070,51.44883728,-0.017176725,Serious,Driver_or_rider,Male,36,24/02/2014,Monday,16,Lewisham,Car,Not_a_pedestrian
536120,172500,51.43515391,-0.043091489,Serious,Pedestrian,Male,70,14/03/2014,Friday,13,Lewisham,Car,On_footway_or_verge
537690,173030,51.4395377,-0.020313314,Serious,Driver_or_rider,Male,unknown,08/03/2014,Saturday,10,Lewisham,Motorcycle_over_500cc,Not_a_pedestrian
537540,173610,51.44478614,-0.02224502,Serious,Pedestrian,Female,14,13/03/2014,Thursday,19,Lewisham,Car,Crossing_elsewhere_within_50m._of_ped_crossing
536300,174300,51.4512863,-0.039811208,Serious,Driver_or_rider,Female,30,09/03/2014,Sunday,5,Lewisham,Car,Not_a_pedestrian
539570,172770,51.43674193,0.006615798,Serious,Driver_or_rider,Male,24,19/02/2014,Wednesday,19,Lewisham,Motorcycle_50cc_and_under,Not_a_pedestrian
538350,175510,51.46166297,-0.009854879,Serious,Pedestrian,Male,unknown,08/01/2014,Wednesday,8,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
536820,176640,51.47218917,-0.031427557,Serious,Driver_or_rider,Male,unknown,31/03/2014,Monday,6,Lewisham,Motorcycle_over_500cc,Not_a_pedestrian
537760,173840,51.4467996,-0.018991939,Serious,Pedestrian,Male,15,07/04/2014,Monday,12,Lewisham,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
537990,171640,51.42697388,-0.016540652,Serious,Driver_or_rider,Male,35,31/03/2014,Monday,16,Lewisham,Pedal_cycle,Not_a_pedestrian
535420,177190,51.47746847,-0.051361668,Serious,Driver_or_rider,Male,17,11/04/2014,Friday,17,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
535660,177030,51.47597315,-0.047969291,Serious,Driver_or_rider,Male,21,07/02/2014,Friday,19,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
536130,173290,51.44225084,-0.042644319,Serious,Passenger,Male,unknown,05/05/2014,Monday,16,Lewisham,Car,Not_a_pedestrian
537590,172400,51.43390059,-0.021995682,Serious,Driver_or_rider,Female,24,23/04/2014,Wednesday,18,Lewisham,Car,Not_a_pedestrian
537800,173910,51.44741892,-0.018389478,Serious,Passenger,Male,49,06/05/2014,Tuesday,17,Lewisham,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
536930,171450,51.42552319,-0.03185124,Serious,Pedestrian,Female,5,19/04/2014,Saturday,17,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
535780,176840,51.47423693,-0.046315437,Serious,Pedestrian,Female,33,09/05/2014,Friday,19,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Crossing_on_pedestrian_crossing_facility
536030,173280,51.44218499,-0.044086117,Serious,Driver_or_rider,Male,77,14/05/2014,Wednesday,15,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
536960,176900,51.47449178,-0.029312338,Serious,Driver_or_rider,Male,19,21/05/2014,Wednesday,14,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
536570,174960,51.45715232,-0.035673431,Serious,Driver_or_rider,Male,unknown,29/05/2014,Thursday,15,Lewisham,Pedal_cycle,Not_a_pedestrian
536320,173400,51.44319368,-0.039869877,Serious,Driver_or_rider,Male,26,16/06/2014,Monday,11,Lewisham,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
535180,171670,51.42792002,-0.056922729,Serious,Driver_or_rider,Male,34,11/06/2014,Wednesday,18,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
539460,171560,51.42589568,0.004558414,Serious,Driver_or_rider,Male,20,22/06/2014,Sunday,16,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
536540,178140,51.48573644,-0.034876816,Serious,Driver_or_rider,Male,41,30/06/2014,Monday,9,Lewisham,Pedal_cycle,Not_a_pedestrian
536230,176940,51.47502743,-0.03980152,Serious,Pedestrian,Female,31,05/07/2014,Saturday,3,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
538150,176700,51.47240536,-0.012267074,Serious,Driver_or_rider,Male,26,26/06/2014,Thursday,7,Greenwich,Pedal_cycle,Not_a_pedestrian
538350,174920,51.45636111,-0.010085429,Serious,Pedestrian,Female,63,26/06/2014,Thursday,10,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
536730,172660,51.43644498,-0.034259592,Serious,Pedestrian,Male,21,22/07/2014,Tuesday,2,Lewisham,Car,Unknown_or_other
538550,171610,51.42656787,-0.008502594,Serious,Pedestrian,Male,unknown,28/07/2014,Monday,1,Lewisham,Motorcycle_over_500cc,"In_carriageway,_crossing_elsewhere"
536860,174760,51.45528502,-0.031579345,Serious,Driver_or_rider,Male,35,01/08/2014,Friday,16,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
536020,177010,51.475707,-0.042796484,Serious,Pedestrian,Female,33,12/08/2014,Tuesday,18,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
538160,176220,51.46808952,-0.012310827,Serious,Driver_or_rider,Male,36,01/08/2014,Friday,20,Lewisham,Pedal_cycle,Not_a_pedestrian
535580,173040,51.44013607,-0.05064876,Serious,Driver_or_rider,Male,35,01/08/2014,Friday,15,Lewisham,Motorcycle_over_500cc,Not_a_pedestrian
537890,174310,51.45099156,-0.016939494,Serious,Pedestrian,Male,unknown,15/08/2014,Friday,21,Lewisham,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
536000,176850,51.47427397,-0.043145852,Serious,Driver_or_rider,Male,30,19/08/2014,Tuesday,7,Lewisham,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
538500,176090,51.46683833,-0.007470057,Serious,Pedestrian,Female,65,27/08/2014,Wednesday,18,Lewisham,Van/Goods_3.5_tonnes_mgw_or_under,On_footway_or_verge
539930,171680,51.42685834,0.011361567,Serious,Pedestrian,Female,7,20/06/2014,Friday,18,Lewisham,Car,"In_carriageway,_crossing_elsewhere"
